CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Ratio_Balance_Salary,Ratio_Balance_Age,Ratio_Salary_Age,Engagement_Score,Ratio_Products_Age,Relative_Salary,Ratio_CreditScore_Age,Zero_Balance_HasCrCard,Low_Balance_Active,Active_HasCrCard,Log_Salary
849.0,France,Female,44.0,7.0,0.0,1.0,1.0,1.0,117946.3,1,0.0,0.0,2680.5977272727273,3.0,0.022727272727272728,1.0037002351773625,19.295454545454547,True,True,1.0,11.677993193518285
699.0,France,Male,34.0,1.0,0.0,1.0,1.0,1.0,126726.33,0,0.0,0.0,3727.245,3.0,0.029411764705882353,1.078416594875499,20.558823529411764,True,True,1.0,11.749793049441006
684.0,Germany,Male,26.0,9.0,127070.89,1.0,1.0,1.0,91810.71,0,1.3840530151656598,4887.341923076923,3531.1811538461543,3.0,0.038461538461538464,0.7689547377219049,26.307692307692307,False,False,1.0,11.427495128386362
765.0,France,Female,43.0,6.0,0.0,2.0,0.0,0.0,93718.16,0,0.0,0.0,2179.492093023256,2.0,0.046511627906976744,0.7975234427225754,17.790697674418606,False,False,0.0,11.448057929713448
589.0,France,Female,46.0,3.0,0.0,2.0,1.0,0.0,82565.01,0,0.0,0.0,1794.8915217391302,3.0,0.043478260869565216,0.702612290122041,12.804347826086957,True,False,0.0,11.321353373608558
745.0,France,Male,50.0,8.0,0.0,2.0,1.0,1.0,161241.65,0,0.0,0.0,3224.833,4.0,0.04,1.3721353024671903,14.9,True,True,1.0,11.990665652223807
628.0,Spain,Male,31.0,7.0,0.0,2.0,1.0,1.0,140197.42,0,0.0,0.0,4522.497419354839,4.0,0.06451612903225806,1.191093670563571,20.258064516129032,True,True,1.0,11.850813983904288
682.0,France,Female,23.0,7.0,0.0,2.0,0.0,0.0,85901.09,0,0.0,0.0,3734.83,2.0,0.08695652173913043,0.7310016866573329,29.652173913043477,False,False,0.0,11.360963438293359
599.0,Spain,Male,30.0,8.0,0.0,2.0,1.0,1.0,74878.64,0,0.0,0.0,2495.9546666666665,4.0,0.06666666666666667,0.6361563156041548,19.966666666666665,True,True,1.0,11.223637303447608
675.0,France,Female,39.0,4.0,147826.55,1.0,1.0,0.0,46395.21,1,3.186245950821216,3790.4243589743587,1189.6207692307692,2.0,0.02564102564102564,0.3948142772439926,17.307692307692307,False,False,0.0,10.744973053843786
527.0,France,Female,38.0,4.0,0.0,2.0,1.0,1.0,93832.33,0,0.0,0.0,2469.271842105263,4.0,0.05263157894736842,0.7984950073740329,13.868421052631579,True,True,1.0,11.449275402369793
638.0,Germany,Male,40.0,1.0,111589.33,2.0,1.0,1.0,53437.1,0,2.0882370113647637,2789.73325,1335.9275,4.0,0.05,0.44755901806139176,15.95,False,False,1.0,10.886279253686258
755.0,Germany,Female,46.0,10.0,118520.41,2.0,0.0,1.0,167023.95,0,0.7096012877195157,2576.530652173913,3630.955434782609,3.0,0.043478260869565216,1.398898425527115,16.41304347826087,False,False,0.0,12.025898481437249
498.0,Spain,Male,44.0,4.0,152497.05,1.0,1.0,1.0,174815.54,0,0.8723312012192965,3465.8420454545453,3973.080454545455,3.0,0.022727272727272728,1.4852033882660094,11.318181818181818,False,False,1.0,12.071492360152781
624.0,France,Female,40.0,7.0,0.0,2.0,1.0,1.0,185547.71,0,0.0,0.0,4638.69275,4.0,0.05,1.5789751790740452,15.6,True,True,1.0,12.131072714160615
807.0,Germany,Female,55.0,8.0,174937.64,1.0,0.0,0.0,105965.05,1,1.6508994239138284,3180.6843636363637,1926.6372727272728,1.0,0.01818181818181818,0.8875035083645311,14.672727272727272,False,False,0.0,11.570874038773775
565.0,France,Male,35.0,6.0,145980.23,1.0,0.0,0.0,168085.97,1,0.8684855136927848,4170.863714285714,4802.4562857142855,1.0,0.02857142857142857,1.4303791438901865,16.142857142857142,False,False,0.0,12.0322368030075
686.0,France,Female,25.0,9.0,0.0,2.0,0.0,0.0,166698.18,0,0.0,0.0,6667.9272,2.0,0.08,1.4185693190005817,27.44,False,False,0.0,12.02394614971059
636.0,France,Male,65.0,6.0,0.0,2.0,0.0,0.0,132418.59,1,0.0,0.0,2037.209076923077,2.0,0.03076923076923077,1.1268566281846462,9.784615384615385,False,False,0.0,11.793730872265012
627.0,France,Male,38.0,1.0,0.0,1.0,1.0,1.0,172097.4,0,0.0,0.0,4528.878947368421,3.0,0.02631578947368421,1.4645156385016964,16.5,True,True,1.0,12.055821685236019
565.0,France,Female,36.0,9.0,0.0,2.0,1.0,1.0,187616.16,0,0.0,0.0,5211.56,4.0,0.05555555555555555,1.5965772891143994,15.694444444444445,True,True,1.0,12.142158782586376
708.0,France,Female,27.0,5.0,0.0,2.0,1.0,0.0,78560.64,0,0.0,0.0,2909.653333333333,3.0,0.07407407407407407,0.668535874747102,26.22222222222222,True,False,0.0,11.2716388185742
567.0,France,Male,34.0,2.0,0.0,2.0,0.0,0.0,38196.24,0,0.0,0.0,1123.4188235294116,2.0,0.058823529411764705,0.32504262593138555,16.676470588235293,False,False,0.0,10.550518540675515
538.0,Germany,Male,50.0,3.0,127559.97,1.0,1.0,0.0,133591.11,1,0.9548537324077928,2551.1994,2671.8221999999996,2.0,0.02,1.118883809438225,10.76,False,False,0.0,11.802546481454527
602.0,Spain,Female,40.0,8.0,155766.05,1.0,1.0,1.0,174738.2,0,0.8914252865143396,3894.15125,4368.455,3.0,0.025,1.4845463206503473,15.05,False,False,1.0,12.071049855611092
724.0,France,Male,50.0,3.0,0.0,2.0,1.0,1.0,146573.66,0,0.0,0.0,2931.4732,4.0,0.04,1.2473135402535458,14.48,True,True,1.0,11.895290202198138
775.0,France,Female,27.0,9.0,122486.47,1.0,1.0,1.0,54398.56,0,2.25164912453565,4536.535925925926,2014.7614814814815,3.0,0.037037037037037035,0.462921240134789,28.703703703703702,False,False,1.0,10.90411134457603
725.0,Germany,Male,35.0,5.0,125785.23,2.0,1.0,1.0,118923.64,0,1.057697443502402,3593.863714285714,3397.8182857142856,4.0,0.05714285714285714,0.9960373512538377,20.714285714285715,False,False,1.0,11.686245294177969
594.0,Germany,Male,30.0,1.0,133550.67,1.0,1.0,1.0,114093.73,0,1.1705346998472224,4451.689,3803.124333333333,3.0,0.03333333333333333,0.9555847485316673,19.8,False,False,1.0,11.644784347228713
667.0,Spain,Female,36.0,4.0,0.0,1.0,1.0,1.0,143635.36,0,0.0,0.0,3989.8711111111106,3.0,0.027777777777777776,1.2203018298419466,18.52777777777778,True,True,1.0,11.875040106888322
849.0,France,Male,29.0,2.0,0.0,2.0,1.0,1.0,94810.85,0,0.0,0.0,3269.339655172414,4.0,0.06896551724137931,0.8068220236019752,29.275862068965516,True,True,1.0,11.459649680431264
602.0,Germany,Female,26.0,1.0,115930.87,2.0,1.0,0.0,159815.04,1,0.7254065074225804,4458.879615384615,6146.732307692308,3.0,0.07692307692307693,1.3385206602499398,23.153846153846153,False,False,0.0,11.981778682746368
683.0,France,Male,31.0,9.0,0.0,2.0,1.0,0.0,181598.25,0,0.0,0.0,5858.008064516129,3.0,0.06451612903225806,1.5453660371948714,22.032258064516128,True,False,0.0,12.109557615184855
561.0,France,Female,25.0,1.0,121240.39,1.0,1.0,1.0,182355.21,0,0.6648583827136061,4849.6156,7294.2083999999995,3.0,0.04,1.5518076206105433,22.44,False,False,1.0,12.113717251044944
593.0,Spain,Male,55.0,10.0,0.0,1.0,1.0,0.0,153983.99,1,0.0,0.0,2799.708909090909,2.0,0.01818181818181818,1.3082220475749426,10.781818181818181,True,False,0.0,11.94461040911303
680.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,1.0,85982.47,0,0.0,0.0,2204.678717948718,4.0,0.05128205128205128,0.7304925853587186,17.435897435897434,True,True,1.0,11.361910347458744
632.0,Germany,Male,39.0,6.0,152303.8,2.0,1.0,0.0,119712.78,0,1.272243448026184,3905.225641025641,3069.5584615384614,3.0,0.05128205128205128,1.0026467429220414,16.205128205128204,False,False,0.0,11.69285900605631
682.0,Germany,Female,39.0,9.0,119501.88,1.0,1.0,0.0,140197.42,1,0.8523828755193925,3064.150769230769,3594.8056410256413,2.0,0.02564102564102564,1.174214536903023,17.487179487179485,False,False,0.0,11.850813983904288
685.0,France,Female,38.0,3.0,0.0,1.0,1.0,0.0,125010.24,1,0.0,0.0,3289.743157894737,2.0,0.02631578947368421,1.0638130003872825,18.026315789473685,True,False,0.0,11.736158932241878
669.0,France,Male,40.0,8.0,0.0,2.0,0.0,0.0,66893.28,0,0.0,0.0,1672.3319999999999,2.0,0.05,0.5692488943509475,16.725,False,False,0.0,11.110868741713539
686.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,77326.78,0,0.0,0.0,2494.412258064516,4.0,0.06451612903225806,0.6580359644304923,22.129032258064516,True,True,1.0,11.255808549057024
722.0,France,Female,42.0,4.0,0.0,1.0,1.0,1.0,56562.57,0,0.0,0.0,1346.7278571428571,3.0,0.023809523809523808,0.481336547320569,17.19047619047619,True,True,1.0,10.943120417390427
624.0,France,Male,25.0,7.0,0.0,2.0,1.0,1.0,121592.5,0,0.0,0.0,4863.7,4.0,0.08,1.0347286930221928,24.96,True,True,1.0,11.708438793138122
673.0,France,Male,33.0,10.0,0.0,2.0,1.0,0.0,48242.18,0,0.0,0.0,1461.8842424242425,3.0,0.06060606060606061,0.41053163525662656,20.393939393939394,True,False,0.0,10.784009749626422
590.0,Germany,Female,36.0,8.0,115764.32,1.0,1.0,1.0,134417.31,0,0.8612307447604777,3215.6755555555555,3733.8141666666666,3.0,0.027777777777777776,1.1258035947694336,16.38888888888889,False,False,1.0,11.808711932911073
724.0,Spain,Male,55.0,2.0,115409.18,1.0,1.0,0.0,143351.72,1,0.805077051046196,2098.348727272727,2606.394909090909,2.0,0.01818181818181818,1.2178920721679563,13.163636363636364,False,False,0.0,11.873063445669347
605.0,France,Male,26.0,9.0,0.0,1.0,1.0,0.0,112222.64,0,0.0,0.0,4316.255384615384,2.0,0.038461538461538464,0.954992993932192,23.26923076923077,True,False,0.0,11.628248945064785
739.0,France,Female,49.0,4.0,0.0,2.0,1.0,1.0,183569.25,1,0.0,0.0,3746.311224489796,4.0,0.04081632653061224,1.562138866554797,15.081632653061224,True,True,1.0,12.120352707002072
646.0,France,Male,40.0,7.0,0.0,2.0,0.0,1.0,14087.66,0,0.0,0.0,352.1915,3.0,0.05,0.11988326598713755,16.15,False,True,0.0,9.553125497460293
693.0,France,Female,45.0,7.0,0.0,1.0,1.0,1.0,138889.15,1,0.0,0.0,3086.4255555555555,3.0,0.022222222222222223,1.1819198441882788,15.4,True,True,1.0,11.841438611901042
705.0,Spain,Female,33.0,6.0,0.0,2.0,1.0,1.0,50404.72,0,0.0,0.0,1527.4157575757577,4.0,0.06060606060606061,0.42823001278146944,21.363636363636363,True,True,1.0,10.827859939683215
697.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,74564.41,0,0.0,0.0,2130.4117142857144,3.0,0.05714285714285714,0.6345287292001639,19.914285714285715,True,False,0.0,11.219432005740071
674.0,France,Female,40.0,3.0,121513.31,1.0,1.0,1.0,25017.28,0,4.857175120556671,3037.83275,625.432,3.0,0.025,0.21289222145584835,16.85,False,False,1.0,10.127362036653858
597.0,France,Male,37.0,10.0,0.0,2.0,0.0,1.0,112928.74,0,0.0,0.0,3052.1281081081083,3.0,0.05405405405405406,0.9610017685699613,16.135135135135137,False,True,0.0,11.634521134403899
590.0,Germany,Female,34.0,6.0,119852.01,1.0,1.0,1.0,161479.19,0,0.7422133464999422,3525.059117647059,4749.387941176471,3.0,0.029411764705882353,1.3524586422868927,17.352941176470587,False,False,1.0,11.992137751582485
571.0,France,Male,33.0,7.0,0.0,2.0,1.0,0.0,154700.61,0,0.0,0.0,4687.897272727272,3.0,0.06060606060606061,1.3164723152746751,17.303030303030305,True,False,0.0,11.949253443746821
581.0,France,Female,27.0,1.0,0.0,2.0,1.0,1.0,51424.29,0,0.0,0.0,1904.6033333333335,4.0,0.07407407407407407,0.4376107768266482,21.51851851851852,True,True,1.0,10.847885353785763
689.0,France,Female,34.0,2.0,0.0,2.0,1.0,0.0,144869.13,0,0.0,0.0,4260.856764705883,3.0,0.058823529411764705,1.232808319132859,20.264705882352942,True,False,0.0,11.883592964891545
617.0,Spain,Female,42.0,2.0,0.0,2.0,1.0,0.0,27166.75,0,0.0,0.0,646.827380952381,3.0,0.047619047619047616,0.2308041330203002,14.69047619047619,True,False,0.0,10.20978588706638
693.0,France,Male,40.0,8.0,0.0,2.0,0.0,0.0,168034.83,0,0.0,0.0,4200.87075,2.0,0.05,1.4299439523663575,17.325,False,False,0.0,12.031932509455293
644.0,France,Female,38.0,2.0,0.0,2.0,0.0,0.0,182718.5,0,0.0,0.0,4808.381578947368,2.0,0.05263157894736842,1.5548991483518764,16.94736842105263,False,False,0.0,12.115707469018718
707.0,France,Male,35.0,8.0,0.0,2.0,0.0,0.0,80619.09,0,0.0,0.0,2303.4025714285713,2.0,0.05714285714285714,0.6860528867186588,20.2,False,False,0.0,11.297503153018834
834.0,Germany,Male,31.0,7.0,161889.79,2.0,1.0,1.0,198446.91,0,0.8157838789225794,5222.251290322581,6401.513225806451,4.0,0.06451612903225806,1.6620794200455749,26.903225806451612,False,False,1.0,12.198281926535698
463.0,France,Female,41.0,9.0,0.0,2.0,1.0,0.0,86622.48,0,0.0,0.0,2112.743414634146,3.0,0.04878048780487805,0.7371405762422931,11.292682926829269,True,False,0.0,11.36932618944071
666.0,France,Female,30.0,8.0,0.0,1.0,1.0,0.0,149517.71,1,0.0,0.0,4983.923666666667,2.0,0.03333333333333333,1.2723668371977814,22.2,True,False,0.0,11.91517681448388
703.0,France,Female,27.0,5.0,0.0,2.0,1.0,1.0,175893.53,0,0.0,0.0,6514.575185185186,4.0,0.07407407407407407,1.4968199716920028,26.037037037037038,True,True,1.0,12.077639833027796
619.0,France,Male,23.0,7.0,0.0,2.0,1.0,1.0,184524.74,0,0.0,0.0,8022.814782608695,4.0,0.08695652173913043,1.5702699019302993,26.91304347826087,True,True,1.0,12.12554424492692
648.0,Germany,Female,43.0,7.0,151914.93,2.0,1.0,0.0,73881.68,0,2.0561921439794006,3532.905348837209,1718.1786046511627,3.0,0.046511627906976744,0.6187912920709763,15.069767441860465,False,False,0.0,11.21023370869586
719.0,France,Male,55.0,7.0,163700.78,1.0,1.0,0.0,67364.42,1,2.4300777769629724,2976.3778181818184,1224.8076363636362,2.0,0.01818181818181818,0.5732582047642582,13.072727272727272,False,False,0.0,11.117887108862117
694.0,France,Female,40.0,2.0,0.0,2.0,1.0,1.0,141023.01,0,0.0,0.0,3525.5752500000003,4.0,0.05,1.2000785806966352,17.35,True,True,1.0,11.856685438551628
730.0,France,Male,39.0,4.0,0.0,2.0,1.0,1.0,152210.81,0,0.0,0.0,3902.841282051282,4.0,0.05128205128205128,1.2952845981055519,18.71794871794872,True,True,1.0,11.933028316668748
577.0,Spain,Female,45.0,10.0,0.0,2.0,1.0,0.0,123587.87,0,0.0,0.0,2746.397111111111,3.0,0.044444444444444446,1.0499817308723187,12.822222222222223,True,False,0.0,11.724715771407425
705.0,France,Female,49.0,6.0,121898.58,1.0,1.0,0.0,187985.85,1,0.6484455079996713,2487.72612244898,3836.445918367347,2.0,0.02040816326530612,1.5997232796197625,14.387755102040817,False,False,0.0,12.144127292557183
705.0,France,Female,45.0,4.0,0.0,2.0,0.0,1.0,179655.83,0,0.0,0.0,3992.3517777777774,3.0,0.044444444444444446,1.5288364181155683,15.666666666666666,False,True,0.0,12.098803810188036
545.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,93883.53,0,0.0,0.0,2682.386571428571,3.0,0.05714285714285714,0.7989307094862744,15.571428571428571,True,False,0.0,11.449820901889867
749.0,France,Female,40.0,6.0,0.0,1.0,0.0,1.0,61164.45,1,0.0,0.0,1529.11125,2.0,0.025,0.5204976574042087,18.725,False,True,0.0,11.021337766602649
661.0,Spain,Male,33.0,6.0,0.0,2.0,1.0,0.0,182855.42,0,0.0,0.0,5541.073333333334,3.0,0.06060606060606061,1.5535088548009188,20.03030303030303,True,False,0.0,12.116456533707673
667.0,Spain,Female,33.0,5.0,0.0,1.0,1.0,0.0,177622.38,0,0.0,0.0,5382.496363636364,2.0,0.030303030303030304,1.5090498282239249,20.21212121212121,True,False,0.0,12.08742074502002
712.0,Germany,Male,54.0,3.0,122338.21,1.0,0.0,0.0,165574.54,1,0.7388709037029485,2265.5224074074076,3066.1951851851854,1.0,0.018518518518518517,1.386758984644875,13.185185185185185,False,False,0.0,12.017182804709783
685.0,France,Male,25.0,5.0,0.0,2.0,1.0,1.0,14081.64,0,0.0,0.0,563.2656,4.0,0.08,0.11983203694972165,27.4,True,True,1.0,9.552698112136106
850.0,France,Male,39.0,6.0,0.0,1.0,1.0,0.0,168834.4,1,0.0,0.0,4329.087179487179,2.0,0.02564102564102564,1.4367481386531742,21.794871794871796,True,False,0.0,12.036679554796553
682.0,Spain,Male,33.0,8.0,166909.2,2.0,1.0,1.0,170563.73,0,0.9785738151950594,5057.854545454546,5168.597878787879,4.0,0.06060606060606061,1.4490807265263077,20.666666666666668,False,False,1.0,12.046870151751447
683.0,Spain,Male,47.0,7.0,142643.54,1.0,0.0,1.0,116696.77,0,1.2223435147348123,3034.968936170213,2482.9100000000003,2.0,0.02127659574468085,0.991436105758671,14.53191489361702,False,False,0.0,11.667342709266022
611.0,France,Male,37.0,9.0,0.0,2.0,1.0,1.0,172749.4,0,0.0,0.0,4668.902702702702,4.0,0.05405405405405406,1.470064032587273,16.513513513513512,True,True,1.0,12.05960305711204
706.0,France,Female,59.0,1.0,0.0,2.0,1.0,0.0,141946.92,1,0.0,0.0,2405.88,3.0,0.03389830508474576,1.207940876370876,11.966101694915254,True,False,0.0,11.863215508746913
684.0,Spain,Male,42.0,1.0,104498.79,1.0,1.0,0.0,147530.06,0,0.7083220192549233,2488.0664285714283,3512.620476190476,2.0,0.023809523809523808,1.2533905451602738,16.285714285714285,False,False,0.0,11.901794008865126
479.0,France,Female,33.0,4.0,0.0,2.0,1.0,1.0,104889.2,0,0.0,0.0,3178.460606060606,4.0,0.06060606060606061,0.8925868357681879,14.515151515151516,True,True,1.0,11.560669367713293
586.0,France,Male,38.0,1.0,0.0,2.0,0.0,1.0,159830.57,0,0.0,0.0,4206.067631578948,3.0,0.05263157894736842,1.360127284175357,15.421052631578947,False,True,0.0,11.981875852251324
805.0,Spain,Male,40.0,2.0,133616.38,2.0,1.0,0.0,118913.92,0,1.1236395200830989,3340.4095,2972.848,3.0,0.05,1.0102726387825314,20.125,False,False,0.0,11.686163558406129
611.0,France,Male,30.0,1.0,0.0,2.0,0.0,1.0,129870.93,0,0.0,0.0,4329.031,3.0,0.06666666666666667,1.105176533589462,20.366666666666667,False,True,0.0,11.774304090008574
703.0,France,Male,34.0,10.0,0.0,2.0,1.0,0.0,88890.05,0,0.0,0.0,2614.413235294118,3.0,0.058823529411764705,0.7564371590285368,20.676470588235293,True,False,0.0,11.3951667415183
571.0,France,Female,39.0,5.0,0.0,1.0,0.0,0.0,141449.86,0,0.0,0.0,3626.9194871794866,1.0,0.02564102564102564,1.203710991763243,14.64102564102564,False,False,0.0,11.859707656598117
579.0,France,Male,46.0,2.0,0.0,1.0,0.0,0.0,108841.83,1,0.0,0.0,2366.126739130435,1.0,0.021739130434782608,0.9262229537351703,12.58695652173913,False,False,0.0,11.597660194029197
535.0,Spain,Male,31.0,5.0,63763.49,1.0,1.0,0.0,160546.58,1,0.3971650470536339,2056.8867741935483,5178.921935483871,2.0,0.03225806451612903,1.3639767070508715,17.258064516129032,False,False,0.0,11.986345626218135
627.0,Spain,Female,33.0,3.0,113978.97,1.0,0.0,0.0,79866.73,0,1.4271145194000057,3453.9081818181817,2420.2039393939394,1.0,0.030303030303030304,0.6785342882316213,19.0,False,False,0.0,11.28812717032312
739.0,France,Female,38.0,5.0,0.0,2.0,0.0,0.0,125334.16,0,0.0,0.0,3298.2673684210527,2.0,0.05263157894736842,1.066569497031761,19.44736842105263,False,False,0.0,11.7387467080658
613.0,Germany,Female,38.0,2.0,125584.17,1.0,1.0,0.0,159463.8,0,0.7875403069536786,3304.8465789473685,4196.415789473684,2.0,0.02631578947368421,1.3355788720633823,16.13157894736842,False,False,0.0,11.979578487196319
562.0,France,Female,34.0,1.0,0.0,2.0,1.0,0.0,143481.85,0,0.0,0.0,4220.054411764706,3.0,0.058823529411764705,1.2210028342447627,16.529411764705884,True,False,0.0,11.87397079484454
575.0,France,Female,47.0,8.0,0.0,4.0,0.0,1.0,175893.53,1,0.0,0.0,3742.4155319148936,5.0,0.0851063829787234,1.4968199716920028,12.23404255319149,False,True,0.0,12.077639833027796
738.0,France,Male,24.0,2.0,115409.18,1.0,0.0,1.0,176925.69,0,0.652303122288233,4808.715833333333,7371.90375,2.0,0.041666666666666664,1.5056034539609733,30.75,False,False,0.0,12.08349074496845
677.0,France,Female,33.0,9.0,0.0,1.0,1.0,0.0,141364.62,0,0.0,0.0,4283.776363636363,2.0,0.030303030303030304,1.2029856158248158,20.515151515151516,True,False,0.0,11.859104862852993
669.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,1.0,159800.16,0,0.0,0.0,4700.004705882353,4.0,0.058823529411764705,1.3576352484307197,19.676470588235293,True,True,1.0,11.981685571361806
581.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,82469.06,0,0.0,0.0,2660.292258064516,3.0,0.06451612903225806,0.7017957741519321,18.741935483870968,True,False,0.0,11.320190597364423
704.0,France,Female,45.0,7.0,0.0,1.0,1.0,0.0,105599.67,0,0.0,0.0,2346.6593333333335,2.0,0.022222222222222223,0.8986327982620216,15.644444444444444,True,False,0.0,11.567419994931141
634.0,Germany,Female,53.0,8.0,121702.73,2.0,1.0,0.0,86620.96,0,1.4050032463274476,2296.277924528302,1634.3577358490568,3.0,0.03773584905660377,0.7254883180624528,11.962264150943396,False,False,0.0,11.36930864208131
641.0,Germany,Female,30.0,3.0,146766.72,1.0,1.0,1.0,166586.99,0,0.8810215011388345,4892.224,5552.899666666666,3.0,0.03333333333333333,1.3952386949554316,21.366666666666667,False,False,1.0,12.02327891728082
596.0,France,Male,33.0,5.0,0.0,2.0,1.0,0.0,92915.84,0,0.0,0.0,2815.631515151515,3.0,0.06060606060606061,0.7906958544668394,18.060606060606062,True,False,0.0,11.439460178557468
596.0,Germany,Female,45.0,6.0,124923.35,1.0,1.0,0.0,180862.26,1,0.6907098805466657,2776.0744444444445,4019.1613333333335,2.0,0.022222222222222223,1.514800307089347,13.244444444444444,False,False,0.0,12.105496555123729
614.0,France,Female,32.0,6.0,0.0,1.0,0.0,0.0,199505.53,0,0.0,0.0,6234.5478125,1.0,0.03125,1.69775353173592,19.1875,False,False,0.0,12.203602246605955
434.0,France,Female,60.0,8.0,116674.2,1.0,0.0,0.0,141400.51,1,0.8251328089269268,1944.57,2356.675166666667,1.0,0.016666666666666666,1.2032910327937292,7.233333333333333,False,False,0.0,11.859358711312625
642.0,Germany,Female,52.0,4.0,117438.92,1.0,1.0,0.0,157939.15,1,0.7435706726293007,2258.440769230769,3037.291346153846,2.0,0.019230769230769232,1.322809263366666,12.346153846153847,False,False,0.0,11.969971442778865
739.0,Germany,Male,41.0,5.0,101486.96,1.0,1.0,1.0,93777.81,0,1.0822065475830585,2475.2917073170734,2287.2636585365854,3.0,0.024390243902439025,0.7854300581346624,18.024390243902438,False,False,1.0,11.448694203290302
725.0,France,Female,32.0,6.0,0.0,2.0,0.0,1.0,122467.56,0,0.0,0.0,3827.11125,3.0,0.0625,1.0421752846303594,22.65625,False,True,0.0,11.71560962296466
645.0,France,Female,40.0,5.0,0.0,2.0,1.0,1.0,106841.12,0,0.0,0.0,2671.028,4.0,0.05,0.9091972980128483,16.125,True,True,1.0,11.579107509782554
471.0,France,Female,41.0,3.0,0.0,1.0,0.0,0.0,133535.29,0,0.0,0.0,3256.958292682927,1.0,0.024390243902439025,1.1363595295272282,11.487804878048781,False,False,0.0,11.802128555087938
648.0,France,Male,31.0,7.0,0.0,2.0,0.0,1.0,121239.65,0,0.0,0.0,3910.956451612903,3.0,0.06451612903225806,1.031726007664684,20.903225806451612,False,True,0.0,11.705532692424276
651.0,France,Male,36.0,9.0,0.0,2.0,1.0,0.0,167921.22,0,0.0,0.0,4664.4783333333335,3.0,0.05555555555555555,1.4289771532067528,18.083333333333332,True,False,0.0,12.031256174988354
590.0,Germany,Female,30.0,9.0,133628.09,1.0,1.0,1.0,45418.12,0,2.9421757219365308,4454.269666666666,1513.9373333333335,3.0,0.03333333333333333,0.3803965632377966,19.666666666666668,False,False,1.0,10.723688440747067
581.0,France,Female,55.0,7.0,0.0,2.0,1.0,1.0,80552.36,0,0.0,0.0,1464.5883636363637,4.0,0.03636363636363636,0.6854850273055753,10.563636363636364,True,True,1.0,11.29667510095675
708.0,Spain,Male,29.0,9.0,0.0,2.0,1.0,0.0,116537.96,0,0.0,0.0,4018.5503448275863,3.0,0.06896551724137931,0.9900868827428538,24.413793103448278,True,False,0.0,11.665980916682646
627.0,France,Female,49.0,7.0,0.0,2.0,1.0,0.0,24402.87,1,0.0,0.0,498.0177551020408,3.0,0.04081632653061224,0.2076637110108804,12.795918367346939,True,False,0.0,10.10249700526198
683.0,France,Female,26.0,2.0,0.0,2.0,1.0,1.0,152843.54,0,0.0,0.0,5878.597692307692,4.0,0.07692307692307693,1.3006690082125563,26.26923076923077,True,True,1.0,11.937176605385572
611.0,Spain,Male,32.0,7.0,0.0,1.0,1.0,0.0,103760.53,0,0.0,0.0,3242.5165625,2.0,0.03125,0.8815319892286286,19.09375,True,False,0.0,11.549850564448302
762.0,France,Male,34.0,8.0,105599.67,1.0,1.0,0.0,113639.66,0,0.9292501403119298,3105.8726470588235,3342.3429411764705,2.0,0.029411764705882353,0.9670515604768909,22.41176470588235,False,False,0.0,11.640796643765409
696.0,Spain,Female,25.0,6.0,0.0,2.0,0.0,1.0,85411.01,0,0.0,0.0,3416.4404,3.0,0.08,0.7256375574346651,27.84,False,True,0.0,11.355242002207365
630.0,France,Male,27.0,5.0,0.0,2.0,1.0,1.0,151902.82,0,0.0,0.0,5626.03037037037,4.0,0.07407407407407407,1.2926636626846673,23.333333333333332,True,True,1.0,11.931002836391421
717.0,France,Male,42.0,9.0,108432.88,1.0,1.0,0.0,51424.09,0,2.1086008522464863,2581.7352380952384,1224.3830952380952,2.0,0.023809523809523808,0.4376090748652722,17.071428571428573,False,False,0.0,10.847881464641162
717.0,France,Male,52.0,0.0,145081.73,1.0,1.0,1.0,61513.87,0,2.358520606815991,2790.0332692307693,1182.9590384615385,3.0,0.019230769230769232,0.5234711541241202,13.788461538461538,False,False,1.0,11.027034213186338
636.0,France,Male,31.0,10.0,0.0,2.0,1.0,0.0,133537.03,0,0.0,0.0,4307.646129032258,3.0,0.06451612903225806,1.136374336591199,20.516129032258064,True,False,0.0,11.802141585168854
693.0,France,Male,36.0,2.0,0.0,2.0,1.0,1.0,93901.61,0,0.0,0.0,2608.3780555555554,4.0,0.05555555555555555,0.7990845667946598,19.25,True,True,1.0,11.450013460337223
714.0,France,Female,33.0,5.0,99528.16,1.0,1.0,1.0,24267.28,0,4.101331504808121,3016.0048484848485,735.3721212121212,3.0,0.030303030303030304,0.20650986629605936,21.636363636363637,False,False,1.0,10.096925426823221
724.0,Spain,Female,41.0,4.0,0.0,2.0,1.0,1.0,140937.97,0,0.0,0.0,3437.5114634146344,4.0,0.04878048780487805,1.1973852586522524,17.658536585365855,True,True,1.0,11.856082238779951
